Formated Date,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary
1034,5,1,0.3892068291319579,0.4413800761503518,0.5301239596791922,0.1278731173357099,0.8303363188658401,1.4013929854876819,0.0,-0.16888655435522812,20
1035,0,1,0.6794569681693557,0.6982619012115403,0.7587168618463698,0.22371506061039564,0.9536509957963065,1.6418684814028421,0.0,-0.030253929607466236,20
1036,0,1,0.6216382153730612,0.6470902229124986,0.7015686363045753,0.24443764294005751,0.9631367401755732,1.6418684814028421,0.0,0.029663560749612985,20
1037,1,1,0.5742268380800999,0.6051294467072846,0.5872721852209866,-0.4912140297629388,0.6690786644183071,1.4013929854876819,0.0,0.02378929698912026,20
1038,1,1,0.6170127151493581,0.6429964886485757,0.244382831970221,0.38949571924769066,1.1243943946231063,0.025338758862046205,0.0,-0.027904224103269145,20
1039,1,1,0.6725187178338005,0.6921212998156553,0.07293815534483787,1.107015132412233,1.2192518384157727,0.025338758862046205,0.0,0.04023723551851325,20
1040,1,1,0.6777224055854666,0.6967267508625689,0.3586792830538091,0.09678924384121668,1.0959371614853062,0.12776350712220685,0.0,0.1365751611906741,20
1041,1,1,0.9009027913791625,0.8942494290968688,-0.21280297236413398,0.9231022142364843,0.9536509957963065,0.025338758862046205,0.0,0.08723134560249511,20
1042,1,1,1.0269476724750848,1.0058036877887795,-0.49854410007310523,-0.030136572927962287,1.2002803496572394,0.025338758862046205,0.0,0.15184824696796853,20
1043,1,1,1.035042297866566,1.0129677227506455,-0.49854410007310523,-0.07158173758728605,0.8018790857280402,0.12776350712220685,0.0,0.11895236990918255,20
1044,1,1,1.144897928179525,1.1101939115188242,-0.7271370022402828,-0.032726895719169986,0.8777650407621733,0.025338758862046205,0.0,0.08018222908989049,20
1045,1,1,1.0414023606741587,1.0185966073635404,-0.26995119790592836,-0.3357946622904746,0.4603922880744409,0.04315175855946569,0.0,-0.000882610804975898,20
1046,1,1,1.1859492426648945,1.146525803111144,-0.7842852277820771,0.164137636412618,0.5457639874878407,0.4305845019783341,0.0,-0.03965275162426795,20
1047,1,1,1.2027166809758199,1.161365589817866,-0.8414334533238714,0.13823440850054042,0.7734218525902402,0.3815987528104309,0.0,-0.16301229059472203,20
1048,1,1,1.2050294310876712,1.1634124569498274,-0.38424764898951713,0.11492150337967086,0.3275918667647078,0.3815987528104309,0.0,-0.22175492819970272,20
1049,2,1,1.184792867608968,1.1455023695451627,-0.612840551156694,-0.7269334037628425,0.5457639874878407,0.4305845019783341,0.0,-0.26052506901899475,20
1050,1,1,0.9303903553052731,0.9203469850293804,0.30153105751201476,0.35582152296199027,0.23273442297204133,0.3815987528104309,0.0,-0.29342094607778074,20
1051,1,1,0.9298121677773098,0.9198352682463895,0.0157899298030435,-0.10266561108177871,0.41296356617810764,0.3815987528104309,0.0,-0.30516947359877955,20
1052,1,1,0.8141746621847211,0.8174919116483066,0.644420410762781,-0.8175947014551134,0.5362782431085741,0.038698508635110936,0.0,-0.2981203570861749,20
1053,1,1,0.6892861561447259,0.7069610865223774,1.044457989555341,-1.0481334298726017,0.4603922880744409,0.025338758862046205,0.0,-0.24525198324170033,20
1054,0,1,0.624529153012876,0.6496488068274509,0.8730133129299584,-0.5559720995431322,0.5173067543500407,1.6418684814028421,0.0,-0.21705551719130853,20
1055,0,1,0.5285500233710272,0.5647038208510418,0.7015686363045753,-0.49639467534535425,0.8208505744865735,1.4013929854876819,0.0,-0.1935584621493109,20
1056,5,1,0.3961450794675134,0.4475206775462369,0.5872721852209866,-0.4989849981365621,0.8493078076243734,1.6418684814028421,0.0,-0.20295728416611264,11
1057,5,1,0.3892068291319579,0.4413800761503518,0.3586792830538091,0.24443764294005751,0.9536509957963065,1.6418684814028421,0.0,-0.18298478738041066,11
1058,5,1,0.2036086326558533,0.2771189888104288,1.044457989555341,-0.9004850307737609,0.5552497318671074,0.025338758862046205,0.0,-0.1853344928846211,11
1059,5,1,0.22037607096677866,0.2919587755171509,0.7587168618463698,-0.49639467534535425,0.85879355200364,1.6418684814028421,0.0,-0.22880404471230734,11
1060,5,1,0.3192461382484423,0.3794623454085121,0.41582750859560347,0.24443764294005751,0.9536509957963065,1.6418684814028421,0.0,-0.25112624700219305,11
1061,5,1,0.3215588883602939,0.38150921254047354,0.41582750859560347,1.1018344868298182,0.9346795070377732,1.4860047340504239,0.0,-0.23820286672909569,11
1062,0,1,0.15561906783492888,0.23464649582222427,0.7587168618463698,-1.2890334494549212,0.9441652514170399,0.025338758862046205,0.0,-0.2523010997542916,11
1063,0,1,0.3747521409328843,0.4285871565755914,0.3586792830538091,0.46720540298392277,0.9441652514170399,0.025338758862046205,0.0,-0.23115375021650442,11
1064,0,1,0.6476566541313937,0.6701174781470673,-0.09850652128054524,0.14600537687416382,1.0105654620719065,0.025338758862046205,0.0,-0.2299788974644059,11
1065,0,1,0.9084192292426805,0.9009017472757439,-0.7271370022402828,0.9360538281925226,1.0390226952097064,0.025338758862046205,0.0,-0.27814786030048627,11
1066,0,1,1.137381490316007,1.103541593339949,-1.0128781299492546,0.44648282065426087,1.0390226952097064,0.04315175855946569,0.0,-0.2593502162668962,11
1067,0,1,1.1917311179445238,1.151642970941048,-1.3557674832000202,0.8143086570057598,1.133880139002373,0.4305845019783341,0.0,-0.2523010997542916,11
1068,0,1,1.3177759990404456,1.2631972296329586,-1.641508610908992,1.5939958171592872,1.2192518384157727,0.3815987528104309,0.0,-0.2710987437878817,11
1069,0,1,1.4258970667695154,1.3588882680521657,-1.984397964159758,0.5630473462586091,1.0390226952097064,0.3815987528104309,0.0,-0.29577065158197785,11
1070,0,1,1.4322571295771074,1.36451715266506,-2.1558426407851408,0.6174441248739713,1.0579941839682396,0.12776350712220685,0.0,-0.35098873093066285,11
1071,0,1,1.4328353171050707,1.3650288694480506,-1.984397964159758,0.7210570365222807,1.209766094036506,0.025338758862046205,0.0,-0.3909337245020535,11
1072,0,1,1.423584316657664,1.3568414009202043,-1.984397964159758,0.7210570365222807,0.8682792963829067,0.025338758862046205,0.0,-0.4449769510986266,11
1073,0,1,1.3264488119598892,1.2708729813778143,-1.8701015130761693,0.1434150540829561,1.2477090715535726,0.4172247522052694,0.0,-0.4344032763297397,11
1074,0,1,1.3073686235371127,1.2539863275391312,-1.8129532875343748,0.9619570561046001,0.9536509957963065,0.3637857531130119,0.0,-2.3705606117898914,11
1075,0,1,1.0315731726987882,1.0098974220527028,-1.0128781299492546,0.21594409223677283,0.697535897556107,0.3815987528104309,0.0,-2.3705606117898914,11
1076,0,1,0.895120916099534,0.8891322612669654,-0.6699887766984883,-0.15706238969714126,1.048508439588973,0.4172247522052694,0.0,-0.3427647616659597,11
1077,0,1,0.6193254652612098,0.6450433557805373,0.5301239596791922,-1.0248205247517321,0.9251937626585066,0.3637857531130119,0.0,-0.17946022912411502,11
1078,1,1,0.5661322126886185,0.5979654117454187,0.7015686363045753,-1.0066882652132778,0.6216499425219739,1.3880332357146175,0.0,-0.17711052361991794,11
1079,0,1,0.5233463356193611,0.5600983698041283,0.8158650873881641,-1.0403624614989784,0.7923933413487735,1.1831837391942976,0.0,-0.20060757866191553,11
1080,0,1,0.39325414182769897,0.4449620936312851,0.8730133129299584,-1.0170495563781088,0.8398220632451068,0.5775417494820427,0.0,-0.22175492819970272,11
1081,5,1,0.2822421364588137,0.3467124712971253,1.044457989555341,-1.0092785880044857,0.7449646194524403,0.025338758862046205,0.0,-0.2076566951745068,11
1082,5,1,0.20765594535159415,0.28070100629136197,0.7587168618463698,-0.6000075869936636,0.4603922880744409,0.025338758862046205,0.0,-0.1876841983888182,11
1083,5,1,0.21517238321511212,0.2873533244702371,0.9301615384717529,-0.975604391718785,0.6216499425219739,0.025338758862046205,0.0,-0.195908167653508,11
1084,5,1,0.10936406559789358,0.19370915318299123,1.044457989555341,-1.0170495563781088,0.7070216419353738,0.025338758862046205,0.0,-0.17711052361991794,11
1085,0,1,0.1353825043562262,0.21673640841756006,1.044457989555341,-0.5404301627958857,0.7829075969695068,0.025338758862046205,0.0,-0.17711052361991794,11
1086,0,1,0.09953487762252348,0.18500996787215415,0.9301615384717529,-0.7606076000485432,0.5173067543500407,0.025338758862046205,0.0,-0.18650934563671964,11
1087,0,1,0.2660528856758511,0.3323844013733936,0.9301615384717529,-0.05863012363124726,0.8493078076243734,0.025338758862046205,0.0,-0.19708302040560655,11
1088,0,1,0.5106262100041757,0.5488406005783387,0.244382831970221,0.6070828337091405,0.9536509957963065,0.12776350712220685,0.0,-0.16653684885101766,11
1089,0,1,0.6800351556973188,0.6987736179945307,0.07293815534483787,0.7132860681486576,1.0390226952097064,0.025338758862046205,0.0,-0.16418714334682058,11
1090,0,1,0.9037937290189774,0.8968080130118209,-0.49854410007310523,0.912740923071653,1.0390226952097064,0.3815987528104309,0.0,-0.1618374378426235,11
1091,0,1,1.0234785473073065,1.0027333870908366,-0.8414334533238714,1.443757095269239,1.1243943946231063,0.4305845019783341,0.0,-0.12071759151913435,11
1092,1,1,0.9136229169943478,0.9055071983226584,-0.8985816788656659,0.9386441509837302,1.0295369508304397,0.3815987528104309,0.0,-0.14891405756952614,11
1093,1,1,0.918826604746014,0.9101126493695718,-0.49854410007310523,0.6666602579069184,0.7829075969695068,0.3815987528104309,0.0,-0.15126376307372322,11
1094,0,1,1.0124929842760106,0.9930107682140189,-0.7842852277820771,0.6511183211596719,0.6121641981427073,0.4305845019783341,0.0,-0.15243861582582177,11
1095,0,1,1.1541489286269317,1.1183813800466704,-0.7842852277820771,0.5993118653355172,0.33707761114397444,0.3815987528104309,0.0,-0.23937771948119424,11
1096,0,1,1.2992739981456307,1.2468222925772647,-1.2986192576582258,0.591540896961894,0.31810612238544117,0.3815987528104309,0.0,-0.3063443263508781,11
1097,0,1,1.1876838052487833,1.1480609534601152,-1.2986192576582258,0.6329860616212177,0.6785644087975737,0.4305845019783341,0.0,-0.30751917910297666,11
1098,0,1,1.1998257433360047,1.1588070059029136,-1.1271745810328433,0.23407635177522673,0.697535897556107,1.6418684814028421,0.0,-0.3404150561617626,11
1099,0,1,1.0292604225869364,1.0078505549207413,-0.7842852277820771,0.6174441248739713,0.6690786644183071,1.7175737301168736,0.0,-0.34158990891386115,11
1100,0,1,0.7060535944556505,0.7218008732290988,-0.21280297236413398,-0.25290433297182724,0.5742212206256406,0.025338758862046205,0.0,-0.29577065158197785,11
1101,0,1,0.5164080852838058,0.5539577684082433,0.244382831970221,-1.307165708993375,0.7829075969695068,0.025338758862046205,0.0,-0.25700051076269914,11
1102,0,1,0.5042661471965839,0.5432117159654446,0.41582750859560347,-0.5870559730376248,0.6690786644183071,1.6418684814028421,0.0,-0.23350345572070152,11
1103,0,1,0.4499165195680674,0.49511033836434576,0.5872721852209866,-0.5818753274552094,0.5078210099707741,1.4013929854876819,0.0,-0.19003390389301528,11
1104,0,1,0.2758820736512214,0.34108358668423083,0.8730133129299584,-1.074036657784679,0.5837069650049073,0.5775417494820427,0.0,-0.1876841983888182,11
1105,0,1,0.2712565734275175,0.3369898524203072,0.7587168618463698,-1.0714463349934713,0.5267924987293074,0.5775417494820427,0.0,-0.19708302040560655,11
1106,0,1,0.41002158013862416,0.459801880338007,0.244382831970221,-0.2632656241366583,-0.5450966161278238,1.4013929854876819,0.0,-0.6811223542706478,11
1107,5,1,0.04460706246604415,0.13639687348806498,1.1016062150971353,-1.123252790817626,0.4224493105573743,-0.9944554738152044,0.0,-0.22292978095180124,11
1108,5,1,-0.016102627970065335,0.08266661127407104,1.1016062150971353,-1.0766269805758866,0.17581995669644143,-0.9944554738152044,0.0,-0.24642683599379886,11
1109,5,1,-0.047902942008027014,0.05452218820959841,1.1016062150971353,-0.6440430744441951,-0.1656668409571579,-0.843044976387141,0.0,-0.26874903828368457,11
1110,5,1,-0.025931815945435432,0.07396742596323394,0.9301615384717529,-0.8901237396089299,0.28016314486837457,-1.0434412229831074,0.0,-0.29342094607778074,11
1111,0,1,0.14058619210789242,0.22134185946447354,1.2730508917225185,-1.3641528103999452,-0.23206705161202443,-0.023646990305856506,0.0,-0.2828472713088805,11
1112,0,1,0.6528603418830603,0.6747229291939811,0.18723460642842663,-1.3434302280702834,-0.22258130723275776,0.003072509240272468,0.0,-0.3098688846071737,11
1113,0,1,0.9095756042986073,0.9019251808417255,-0.49854410007310523,-0.840907606575983,-0.4692106610936906,0.025338758862046205,0.0,-0.34393961441805826,11
1114,5,1,1.144897928179525,1.1101939115188242,-1.0128781299492546,-0.032726895719169986,-0.3648674729217575,0.025338758862046205,0.0,-2.3705606117898914,11
1115,0,1,1.2171713691748929,1.174158509392626,-1.4129157087418145,0.01907956010498485,-0.15618109657789123,0.4305845019783341,0.0,-0.3216174121281725,11
1116,0,1,1.4264752542974788,1.3593999848351566,-1.6986568364507864,0.19522150990711096,-0.20360981847422446,0.3637857531130119,0.0,-0.36978637496425293,11
1117,0,1,1.4363044422728486,1.3680991701459932,-1.8129532875343748,0.17190860478624137,0.1663342123171748,0.025338758862046205,0.0,-2.3705606117898914,11
1118,0,1,1.5334399469706228,1.4540675896883828,-2.0415461897015525,-0.8668108344880602,-0.270010029129091,0.12776350712220685,0.0,-0.4696488588927228,11
1119,1,1,1.5490510102256232,1.4678839428291248,-1.9272497386179637,-0.2891688520487356,-0.11823811906082464,0.025338758862046205,0.0,-0.5354406130102947,11
1120,1,1,1.4380390048567377,1.3696343204949648,-1.984397964159758,-0.07158173758728605,-0.8391546918850898,0.025338758862046205,0.0,-0.6047569253841757,11
1121,1,1,1.4530718805837737,1.382938956852715,-2.212990866326935,-0.34874627624651355,-0.33641023978395757,0.12776350712220685,0.0,-0.650576182716059,11
1122,0,1,1.4357262547448852,1.3675874533630026,-1.984397964159758,0.18745054153348756,-0.4692106610936906,0.025338758862046205,0.0,-0.7234170533462355,11
1123,0,1,1.1535707410989686,1.11786966326368,-1.3557674832000202,-0.3098914343783975,-0.5735538492656237,0.025338758862046205,0.0,-0.7680614579260203,11
1124,0,1,0.9431104809204585,0.93160475425517,-0.9557299044074602,-0.7580172772573354,-0.6778970374375568,0.12776350712220685,0.0,-0.7692363106781189,11
1125,0,1,0.677144218057504,0.6962150340795786,-0.38424764898951713,-0.38242047253221406,-0.75378299247169,0.025338758862046205,0.0,-0.7081439675689412,11
1126,0,1,0.7205082826547241,0.7345937928038592,-0.44139587453131146,-0.6025979097848714,-0.6684112930582902,1.6418684814028421,0.0,-0.7398649918756285,11
1127,0,1,0.6256855280688017,0.6506722403934315,-0.26995119790592836,0.06311504755551658,-0.78224022560949,1.4013929854876819,0.0,-0.7480889611403317,11
1128,0,1,0.6048707770621362,0.6322504362057769,-0.32709942344772275,0.09937956663242466,-0.6684112930582902,1.6418684814028421,0.0,-0.7304661698588402,10
1129,0,1,0.5591939623530636,0.591824810349534,-0.32709942344772275,-0.5689237134991708,-0.6684112930582902,1.6418684814028421,0.0,-0.7645368996697247,10
1130,0,1,0.3655011404854776,0.42039968804774513,0.8158650873881641,-1.35897216481753,0.8303363188658401,1.1831837391942976,0.0,-0.8690987946065887,10
1131,1,1,0.3973014545234393,0.44854411111221776,0.18723460642842663,-1.1051205312791719,-0.5640681048863571,1.6418684814028421,0.0,-0.8044818932411153,10
1132,0,1,0.5112043975321392,0.5493523173613295,0.244382831970221,-1.074036657784679,0.005076557869641778,0.3637857531130119,0.0,-2.3705606117898914,10
1133,1,1,0.40250514227510586,0.45314956215913155,0.7587168618463698,-0.08712367433453223,-1.0004123463326229,0.025338758862046205,0.0,-0.8080064514974109,10
1134,1,1,0.39267595429973556,0.4444503768482943,0.5872721852209866,-0.8642205116968525,-0.8865834137814231,0.025338758862046205,0.0,-0.9548630455098627,10
1135,1,1,0.6094962772858393,0.6363441704696999,-0.04135829573875087,0.12010214896208654,-0.7727544812302233,0.025338758862046205,0.0,-0.9642618675266643,10
1136,1,1,0.6291546532365796,0.6537425410913741,-0.04135829573875087,0.09937956663242466,-0.6873827818168236,0.038698508635110936,0.0,-1.014780535866942,10
1137,1,1,1.0043983588845298,0.9858467332521532,-0.21280297236413398,-0.08194302875211684,-0.6873827818168236,0.04315175855946569,0.0,-1.0993699340181173,10
1138,1,1,1.1865274301928566,1.1470375198941336,-0.8414334533238714,0.9412344737749383,-0.39332470605955744,0.04315175855946569,0.0,-2.3705606117898914,10
1139,0,1,1.1801673673852646,1.1414086352812394,-0.7842852277820771,0.38172475087406754,0.29913463362690784,0.4305845019783341,0.0,-1.0359278854047425,10
1140,0,1,1.1229268021169334,1.0907486737651886,-0.6699887766984883,0.6407570299948417,0.7639361082109736,0.3815987528104309,0.0,-0.9630870147745658,10
1141,2,1,1.1420069905397103,1.107635327603872,-0.7271370022402828,-0.9212076131034226,1.238223327174306,0.3815987528104309,0.0,-2.3705606117898914,10
1142,2,1,1.1535707410989686,1.11786966326368,-0.6699887766984883,-0.10007528829057102,0.6216499425219739,0.1411232568952716,0.0,-1.019479946875336,10
1143,0,1,1.2050294310876712,1.1634124569498274,-0.612840551156694,-0.11820754782902519,0.24222016735130797,0.3815987528104309,0.0,-1.0735231734719226,10
1144,0,1,1.3079468110650754,1.2544980443221214,-1.0128781299492546,0.9023796319068225,0.3845063330403077,0.3815987528104309,0.0,-1.107593903282807,10
1145,0,1,1.208498556255449,1.16648275764777,-0.8414334533238714,-0.006823667807092426,0.3465633555232411,0.4305845019783341,0.0,-1.0993699340181173,10
1146,0,1,1.1917311179445238,1.151642970941048,-0.612840551156694,0.7288280048959046,0.21376293421350803,0.3815987528104309,0.0,-2.3705606117898914,10
1147,1,1,1.1206140520050814,1.0887018066332266,-0.6699887766984883,0.4205795927421839,0.3939920774195743,0.025338758862046205,0.0,-1.1228669890601015,10
1148,0,1,0.902637353963052,0.8957845794458406,-0.15565474682233962,-0.23736239622458077,0.4603922880744409,0.4172247522052694,0.0,-1.0288787688921377,10
1149,1,1,0.6725187178338005,0.6921212998156553,0.41582750859560347,-0.25290433297182724,0.8493078076243734,0.025338758862046205,0.0,-0.9724858367913541,10
1150,5,1,0.6216382153730612,0.6470902229124986,0.244382831970221,-0.7450656633012968,0.7639361082109736,0.025338758862046205,0.0,-2.3705606117898914,10
1151,1,1,0.625107340540839,0.6501605236104413,0.41582750859560347,-0.9471108410155,0.8682792963829067,1.4993644838234876,0.0,-0.8949455551527834,10
1152,1,1,0.5013752095567694,0.5406531320504927,0.5872721852209866,-0.5689237134991708,1.1054229058645728,1.6418684814028421,0.0,-0.9254917267073722,6
1153,1,1,0.4967497093330659,0.5365593977865695,0.7587168618463698,-1.0481334298726017,1.0105654620719065,1.6418684814028421,0.0,-0.8914209968964878,6
1154,0,1,0.4001923921632544,0.4511026950271702,0.30153105751201476,-0.004233345015884728,1.3899952372425723,1.4013929854876819,0.0,-0.8503011505729986,6
1155,0,1,0.26489651061992525,0.33136096780741275,1.1016062150971353,-1.2320463480483508,-0.43126768357662404,0.5775417494820427,0.0,-0.882022174879686,6
1156,1,1,0.2192196959108526,0.2909353419511699,1.1016062150971353,-0.16224303527955636,0.8303363188658401,0.5775417494820427,0.0,-0.8925958496485863,6
1157,1,1,0.2776166362351098,0.34261873703320167,1.044457989555341,-1.1465656959384956,0.5267924987293074,0.025338758862046205,0.0,-0.8503011505729986,6
1158,2,1,0.26952201084362876,0.33545470207133604,0.9301615384717529,-1.3304786141142446,0.6121641981427073,0.3637857531130119,0.0,-2.3705606117898914,6
1159,1,1,0.27472569859529533,0.3400601531182499,1.3301991172643128,-0.3254333711256437,0.7354788750731737,0.34151950349123816,0.0,-2.3705606117898914,6
1160,1,1,0.41117795519454986,0.4608253139039877,0.9301615384717529,-0.37464950415859066,0.6026784537634405,0.39495850258349563,0.0,-0.8561754143334913,6
1161,5,1,0.6765660305295409,0.6957033172965882,0.41582750859560347,-0.7839205051694128,1.1718231165194395,0.025338758862046205,0.0,-2.3705606117898914,6
1162,0,1,1.0188530470836037,0.9986396528269139,-0.7271370022402828,-0.41868499160912215,1.560738636069372,0.025338758862046205,0.0,-0.8362029175478027,6
1163,0,1,1.1396942404278585,1.1055884604719104,-1.0128781299492546,0.13823440850054042,1.3899952372425723,0.04315175855946569,0.0,-0.8679239418544902,6
1164,0,1,1.1998257433360047,1.1588070059029136,-1.470063934283609,0.10456021221484006,1.4848526810352387,0.3815987528104309,0.0,-0.8596999725898004,6
1165,0,1,1.3154632489285933,1.2611503625009965,-1.641508610908992,-0.224410782268542,-1.1806414895386892,0.3815987528104309,0.0,-2.3705606117898914,6
1166,0,1,1.4114423785704417,1.3460953484774054,-1.8129532875343748,-0.37205918136738314,1.3046235378291726,0.4305845019783341,0.0,-0.9102186409300779,6
1167,1,1,1.423584316657664,1.3568414009202043,-1.8129532875343748,-0.027546250136754304,-1.749786152294688,0.3637857531130119,0.0,-0.9630870147745658,6
1168,1,1,1.423584316657664,1.3568414009202043,-1.984397964159758,0.4153989471597682,1.1243943946231063,0.3637857531130119,0.0,-0.9854092170644515,6
1169,1,1,1.4178024413780341,1.3517242330902999,-1.984397964159758,-1.131023759191249,1.5417671473108387,0.12776350712220685,0.0,-0.9995074500896474,6
1170,5,1,1.3102595611769268,1.2565449114540828,-1.8129532875343748,-0.25290433297182724,1.133880139002373,0.025338758862046205,0.0,-2.3705606117898914,6
1171,5,1,1.1368033027880438,1.1030298765569582,-1.2414710321164315,-0.7683785684221663,0.9631367401755732,0.025338758862046205,0.0,-2.3705606117898914,6
1172,1,1,0.7505740341087985,0.761203065519362,-0.44139587453131146,-0.7891011507518282,0.9726224845548398,0.12776350712220685,0.0,-0.9560378982619612,6
1173,0,1,0.5083134598923243,0.5467937334463774,0.244382831970221,-1.0481334298726017,1.2951377934499058,0.025338758862046205,0.0,-0.912568346434275,6
1174,0,1,0.4481819569841783,0.49357518801537426,0.41582750859560347,-0.5844656502464173,1.4943384254145056,1.6418684814028421,0.0,-0.8655742363502931,6
1175,0,1,0.4528074572078816,0.4976689222792974,0.244382831970221,-0.6025979097848714,1.1813088608987061,1.4013929854876819,0.0,-0.8961204079048819,6
1176,0,1,0.29380588701807214,0.35694680695693326,0.47297573413739785,-0.6103688781584946,1.2192518384157727,1.6418684814028421,0.0,-0.843252034060394,21
1177,0,1,0.3342790139754786,0.3927669817662626,0.3586792830538091,-0.5948269414112483,1.3899952372425723,1.6418684814028421,0.0,-0.8197549790184098,21
1178,1,1,0.5696013378563963,0.6010357124433613,0.3586792830538091,0.5138312132256619,0.8777650407621733,1.414752735260747,0.0,-0.8009573349848197,21
1179,0,1,0.44124370664862284,0.48743458661948913,0.13008638088663224,-1.102530208487964,1.475366936655972,1.6418684814028421,0.0,-0.8397274758040983,21
1180,5,1,0.27472569859529533,0.3400601531182499,0.7587168618463698,-1.0843979489495101,0.41296356617810764,0.025338758862046205,0.0,-2.3705606117898914,21
1181,0,1,0.1481026299714109,0.22799417764334917,0.7587168618463698,-1.0559043982462248,0.9915939733133732,1.3791267358659085,0.0,-0.8209298317705083,21
1182,1,1,0.26952201084362876,0.33545470207133604,0.7587168618463698,-1.5558366969493176,1.020051206451173,-0.023646990305856506,0.0,-0.8197549790184098,21
1183,5,1,0.39556689193955075,0.44700896076324675,0.5872721852209866,-0.33838498508168263,1.2287375827950393,-0.023646990305856506,0.0,-2.3705606117898914,21
1184,0,1,0.6725187178338005,0.6921212998156553,0.13008638088663224,-0.36428821299375974,1.0959371614853062,0.12776350712220685,0.0,-0.7845093964554133,21
1185,0,1,1.014805734387863,0.9950576353459808,-0.7842852277820771,-0.7450656633012968,1.1149086502438394,0.025338758862046205,0.0,-0.7774602799428221,21
1186,0,1,1.188261992776746,1.1485726702431054,-1.1271745810328433,-0.33838498508168263,1.2002803496572394,0.3637857531130119,0.0,-0.7762854271907235,21
1187,0,1,1.2923357478100754,1.2406816911813798,-1.470063934283609,-0.9030753535649686,1.1813088608987061,0.4172247522052694,0.0,-0.7798099854470192,21
1188,0,1,1.4241625041856263,0.14637535075637784,-1.8129532875343748,-0.11820754782902519,1.0010797176926398,0.3815987528104309,0.0,-0.7997824822327078,21
1189,1,1,1.4166460663221083,1.3507007995243192,-1.7558050619925805,0.08642795267638616,1.3805094928633057,0.025338758862046205,0.0,-0.7974327767285107,21
1190,1,1,1.4143333162102563,1.3486539323923572,-1.984397964159758,-0.1130269022466098,0.9915939733133732,0.12776350712220685,0.0,-0.8009573349848197,21
1191,1,1,1.431100754521182,1.3634937190990795,-1.8129532875343748,-1.511801209498786,0.8682792963829067,0.025338758862046205,0.0,-0.8362029175478027,21
1192,5,1,1.5467382601137707,1.4658370756971624,-2.1558426407851408,-0.9212076131034226,-0.7727544812302233,0.025338758862046205,0.0,-2.3705606117898914,21
1193,1,1,1.5259235091071048,1.4474152715095077,-2.0986944152433464,-0.9186172903122151,0.1283912348001082,0.12776350712220685,0.0,-0.9219671684510766,21
1194,5,1,1.3154632489285933,1.2611503625009965,-1.641508610908992,-0.4989849981365621,-1.2470417001935556,0.025338758862046205,0.0,-2.3705606117898914,21
1195,5,1,1.0263694849471217,1.005291971005789,-1.0128781299492546,-1.0973495629055485,-1.673900197260555,0.025338758862046205,0.0,-2.3705606117898914,21
1196,0,1,0.7280247205182432,0.7412461109827353,-0.26995119790592836,-0.8901237396089299,0.9062222738999733,0.3148000039451087,0.0,-0.8550005615813928,21
1197,0,1,0.623950965484913,0.6491370900444603,-0.09850652128054524,-1.5169818550812015,1.1623373721401729,0.3637857531130119,0.0,-0.843252034060394,21
1198,0,1,0.5129389601160279,0.5508874677103007,0.244382831970221,-1.0481334298726017,1.2571948159328392,1.6418684814028421,0.0,-0.8338532120436056,21
1199,0,1,0.6811915307532445,0.6997970515605114,-0.15565474682233962,-0.7269334037628425,-1.6833859416398216,1.4013929854876819,0.0,-0.8503011505729986,21
1200,1,1,0.5638194625767671,0.5959185446134574,0.07293815534483787,-1.0584947210374327,1.4848526810352387,1.6418684814028421,0.0,-0.8608748253418989,13
1201,1,1,0.5140953351719536,0.5519109012762814,0.244382831970221,-0.3098914343783975,1.475366936655972,0.3637857531130119,0.0,-2.3705606117898914,13
1202,1,1,0.21864150838288976,0.29042362516817954,1.044457989555341,-0.8434979293671906,-0.1466953521986246,1.4013929854876819,0.0,-1.1898335959297854,13
1203,2,1,0.4481819569841783,0.49357518801537426,0.9301615384717529,1.7416442162581287,0.9631367401755732,-0.4867849824387566,0.0,-0.7868591019596237,13
1204,2,1,0.390363204187884,0.4424035097163328,0.9301615384717529,2.2571184517084673,1.133880139002373,-0.5313174816823043,0.0,-0.8068315987453124,13
1205,2,1,0.34006088925510797,0.3978841495961668,1.1016062150971353,1.0059925435551313,1.3330807709669725,-1.355168717687944,0.0,-0.7915585129680179,13
1206,1,1,0.390363204187884,0.4424035097163328,0.9301615384717529,1.7209216339284659,1.4184524703803723,0.31925325386946396,0.0,-2.3705606117898914,13
1207,2,1,0.390363204187884,0.4424035097163328,0.9301615384717529,0.7365989732695272,1.2287375827950393,0.30144025417204495,0.0,-2.3705606117898914,13
1208,2,1,0.390363204187884,0.4424035097163328,0.9873097640135465,0.7262376821046961,1.1433658833816396,0.2747207546259155,0.0,-0.8197549790184098,13
1209,2,1,0.40250514227510586,0.45314956215913155,0.9301615384717529,0.39985701041252203,1.0390226952097064,0.32815975371817346,0.0,-0.7715860161823294,13
1210,2,1,0.40250514227510586,0.45314956215913155,0.9301615384717529,0.8764764039947449,1.1243943946231063,-0.5090512320605304,0.0,-0.73869013912353,13
1211,1,1,0.5198772104515835,0.557028069106186,0.8730133129299584,0.358411845753198,1.238223327174306,0.32815975371817346,0.0,-0.7316410226109388,13
1212,1,1,0.6892861561447259,0.7069610865223774,0.41582750859560347,-0.07417206037849375,1.1054229058645728,0.3815987528104309,0.0,-0.7774602799428221,13
